id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
253842,Will Elizabeth Warren win the 2024 Democratic Presidential Nomination?,will-elizabeth-warren-win-the-2024-democratic-presidential-nomination,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",16590051.98,,2024-08-19,,"[""61778454612491653917739243541510373580337930868767431829321697756805908476025"", ""58596343708483625947256357187672636245981434001720252208361467961500017395746""]",True,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
253857,"Will ETH hit $3,000 in January?",will-eth-hit-3000-in-january,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",129230.27,0,2024-01-31,0,"[""58090069603875975808907169967718546248406441783986141078016145927320543319316"", ""80733718458613664013504835243934932231878550054980375721139879044080969420822""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253910,Tether Insolvent in 2024?,tether-insolvent-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1458910.234559,,2024-12-31,,"[""851052614939206457615526764460589297944586498956573031774773254533190726250"", ""37719403368755754956058575340208447513943506899089953231957177562831526063108""]",True,,True,0.001,-0.002,1,,0.001,Yes,0.0,No,100.0,,
253978,Will the median gas price per blob be <0.0001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt0001-eth-one-month-after-eip-4844,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",49401.23,,2024-12-29,,"[""95789064530310028148931407537453306348415833897077735439527205732876916010358"", ""18039889128343108869191650679586183656626009865300463118323132372640157145347""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
253979,Will the median gas price per blob be between 0.0001 and 0.001 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt0001-and-0pt001-eth-one-month-after-eip-4844,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",28144.93,,2024-12-29,,"[""13477319788787982741180784895279458706309975299061087415354315244185557163080"", ""102506029385536771341647917719017031637681871425700817529202997856702509191027""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253980,Will the median gas price per blob be between 0.001 and 0.01 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt001-and-0pt01-eth-one-month-after-eip-4844,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",51100.92,,2024-12-29,,"[""10952990003374717238037143743454872818245389034392413360986314695872253514686"", ""40109481279125786529644952543569696631756014174450575810429886228462768677721""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253981,Will the median gas price per blob be between 0.01 and 0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-between-0pt01-and-0pt1-eth-one-month-after-eip-4844,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",54945.91,,2024-12-29,,"[""2693945704693772334407224251289087284770840284836842744181835351338299195005"", ""27902290173531746334724112506460212766950058766744643525038137684180063881510""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253983,Will the median gas price per blob be >=0.1 ETH one month after EIP-4844?,will-the-median-gas-price-per-blob-be-0pt1-eth-one-month-after-eip-4844,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",35364.98,,2024-12-29,,"[""91054550793123643229397454914087129408233373876861911350663414855324988825681"", ""43673361612692874311658743284379976662263840692887459091315786699902147835596""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254060,"Will ETH dip below $2,000 by end of Jan?",will-eth-dip-below-2000-by-end-of-jan,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",95450.08,0,2024-01-31,0,"[""38487399901241515518513685320926901442025519968851410401759204735735521342279"", ""24953965701439434342818734074940210330740398754408114358717493686910817885625""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254241,"Will ETH hit $2,500 in February?",will-eth-hit-2500-in-february,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",97162.48,0,2024-02-29,0,"[""23881826443458914608892245179768006205969651345563287258086213068067919503190"", ""17871075182890017846808822103548400218485723587068797288860216247216857416998""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254309,Will lito.eth win Crypto: The Game?,will-litoeth-win-crypto-the-game,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2722,2495.7,2024-05-31,0,"[""27123231190615105001655745478420239725503249786444162367492472691582979971214"", ""94370229550841800610052428080581134277187538224623457912363925504009121054508""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254359,Super Bowl LVIII: Will Usher's first song of the Super Bowl LVIII Halftime Show be something else?,super-bowl-lviii-will-ushers-first-song-of-the-super-bowl-lviii-halftime-show-be-something-else,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",77753.62,2217.61,2024-02-09,0,"[""36546312723480427273992709887612938261187640823057180452740543128654744128235"", ""8701335828398891752961894225931737590835378890043006967813065425552013902933""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254410,Will Ether Rock sell for over $600k at Sotheby’s?,will-ether-rock-sell-for-over-600k-at-sothebys,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",490789.37,0,2024-02-29,0,"[""59887108393602071195705188071638016030390302764467392707671185993019021252143"", ""35862368461494595565613353089307794896910234292348255618756101884155556361603""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254411,"Will ETH hit $3,000 in February?",will-eth-hit-3000-in-february,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",277741.15,0,2024-02-29,0,"[""59461639148886136392399460879046764592856971620340453464072774862120220192940"", ""67854240766775543378422859260832933722494642433358524031639230040452954099394""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254432,Ethereum all time high in 2024?,ethereum-all-time-high-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",19510179.2052032,,2024-12-31,,"[""104384626333890484417631221426453974917579250857486058586575825503557175219318"", ""21141504331828146088416065151083242350756843661701373107647465798821590056635""]",True,,True,0.001,-0.001,1,,0.001,Yes,0.0,No,100.0,,
254494,"Will ETH hit $3,500 by May 31?",will-eth-hit-3500-by-may-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",68793.68,0,2024-05-31,0,"[""56920621711150608670015195925929656411657099739687177752602730090579278682773"", ""73146891919119610078657518586836011517328330992596082286222726274226799791427""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254524,Ethereum ETF approved by end of March?,ethereum-etf-approved-by-end-of-march,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",38666.1,,2024-03-31,,"[""40780936630970367997511035041567890318514261578313821739963282577273254688642"", ""4244399543305723442503837852785072651141064655113377004963672297568044017892""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254561,"ETH above $3,000 on March 1?",eth-above-3000-on-march-1,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",109674.41,0,2024-03-01,0,"[""72203215849129985030046164428455870470394495993696764261095883199217941574234"", ""84591415912573324455142336318354310894130728166832070555900662124170406558337""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254562,Etherfi airdrop by June 30?,etherfi-airdrop-by-june-30,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",13064.31,,2024-06-30,,"[""7788588705335813638694537755769150289037257073837769930104145913226272539762"", ""30827307104424144994433541070167406088767589859644591459035785418824658107190""]",True,0.8003199679231757,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254566,Ethena airdrop by June 30?,ethena-airdrop-by-june-30,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",31293.51,,2024-06-30,,"[""100523241960737048246087059553334463646561922426023536556919518824275435754735"", ""87016118745066125227864801857608250898495039066518442390108166655100644852886""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
254754,Ethereum all time high in Q1 2024?,ethereum-all-time-high-in-q1-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",64914.5,,2024-03-31,,"[""96488373959245551780319804892813531836774013944612960450277353053305818446122"", ""65663339547814364725365017368345299120977019367084003764213543030328495997022""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
254755,Ethereum all time high in Q2 2024?,ethereum-all-time-high-in-q2-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",198007.22,,2024-06-30,,"[""36212767341474828092434032618600892660057783279637832773353433418554724784777"", ""50649060913642033897555485777325225059658355693477812313072052015076843700065""]",True,,True,0.001,0,0,0,1,Yes,0.0,No,100.0,,
254758,Ethereum all time high in Q3 2024?,ethereum-all-time-high-in-q3-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2301989.52724,,2024-10-01,,"[""28575856305735997454292144029415488831448116303211975335944916337052929720230"", ""53817736958605108546277593216974043566961150641846264438517315549617109722962""]",True,,True,0.004,0.0015,1,,0.004,Yes,0.0,No,100.0,,
254759,Ethereum all time high in Q4 2024?,ethereum-all-time-high-in-q4-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",6082769.27339299,,2024-12-31,,"[""70444212281991590599094514137034136177745706304387610267344349187424422414774"", ""47224211543437312458162062208627830516795171112986542209922407724324675976647""]",True,,True,0.001,-0.0015,1,,0.001,Yes,0.0,No,100.0,,
254760,No Ethereum all time high in 2024?,no-ethereum-all-time-high-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",3314621.146125,,2024-12-31,,"[""62399506755366091856103403252239953666774135692742608136548156202528220881560"", ""97066816304817293799690563187829816716206072691095039771842251839761555293618""]",True,,True,0.001,0.0025,1,0.999,1,Yes,100.0,No,0.0,,
255228,Ethereum all time high by Friday?,ethereum-all-time-high-by-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",41418.83,0,2024-03-08,0,"[""37713230697612567034869529483298971681040738156089629762572604584654783834462"", ""65442581318222831885143054803366819144063495118017934024809627139010199885486""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
255230,Ethereum all time high by end of March?,ethereum-all-time-high-by-end-of-march,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",93369.66,,2024-03-31,,"[""99060408471008110241516642908700155455548409135273297031056346412936621572821"", ""97941947576798366244239177255304151483657196314198941979626651100979221792117""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
255323,Will Ethereum hit $15k in 2024?,will-ethereum-hit-15k-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1696679.21286515,,2024-12-31,,"[""46145418401377305783267134091526964869853549197406391986972765791307225284091"", ""59084250884022053123826190794913726865239342591441968364694715213793211904492""]",True,,True,0.001,-0.0005,1,,0.001,Yes,0.0,No,100.0,,
255342,Will Ethereum hit $4k today?,will-ethereum-hit-4k-today,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",12678.47,0,2024-03-07,0,"[""85165465748600524434698285213968302791239061631482846369789430737133649525732"", ""97697047704336689519867297896529668676264384129256221756849127556442755029892""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
255399,"ETH above $4,000 next Friday?",eth-above-4000-next-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",51273.93,,2024-03-15,,"[""62249070992553810082582991582045704300024575180490508550453772628237895162796"", ""97292153779316893646410688274076288118192610626906554501725153471383205428518""]",True,0.8003199679231757,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500149,Will ETH or SOL reach all-time high first?,will-eth-or-sol-reach-alltime-high-first,,,,,True,True,"[""ETH"", ""SOL""]","[""0"", ""1""]",497965.892559,,2024-12-31,,"[""11509994947613094590205158081270396518994344990315963089029570954825520947161"", ""98274337974849339691200215058459639426024834263570911586986036197381690534802""]",True,,True,0.005,-0.1475,1,,0.005,ETH,0.0,SOL,100.0,,
500216,"ETH above $4,000 on Friday?",eth-above-4000-on-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",42969.79,,,,"[""31181834891533884534130829517293863966506583981514162637892828711625028418879"", ""67661714784351999344187020633437415267327965016616577488297377968675268630158""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500339,"Will ETH dip below $3,000 by Friday?",will-eth-dip-below-3000-by-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",24570.24,,,,"[""548197470634884630147372397658513208431081103557645291006251766589750249241"", ""5424984487353374031854918371543397238327538561694702258262867996252560286239""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500404,"ETH above $3,500 on Mar 29?",eth-above-3500-on-mar-29,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",82114.17,,,,"[""108547607582106003453900898617989143426321712977964140003758019919633516269634"", ""42827189367781156853873053714676270764969573995046896328548766411642185229564""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500488,Ethena token FDV less than 5 billion one day after launch?,ethena-token-fdv-less-than-5-billion-one-day-after-airdrop,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",25211.78,,,,"[""76209137129490297924472111459665330242316726885943999839606189033921660432167"", ""73687582918602074857375878361696275056741695471948309661780762258431450608715""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500489,Ethena token FDV between 5b and 7.5b one day after launch?,ethena-token-fdv-between-5b-and-7pt5b-one-day-after-launch,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",23423.92,,,,"[""84242114860748172921540116170813655412846844435066025474374895248396985562406"", ""9485109725212059767737363840446993286536175187547899808275553386544781033490""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500490,Ethena token FDV between 7.5b and 10b one day after launch?,ethena-token-fdv-between-7pt5b-and-10b-one-day-after-launch,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",14802.54,,,,"[""61055374242177212294876257476492490977581583016276210165853965508172848611782"", ""70745025768568363814271956375717563040721973841942966942124702702699655540185""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500491,Ethena token FDV between 10b and 12.5b one day after launch?,ethena-token-fdv-between-10b-and-12pt5b-one-day-after-launch,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",5881.92,,,,"[""32883407248467826729968498593231430568762314382285708250352575967920800953702"", ""114746739315491886441631648006378068860644125282056420602797622931031770111464""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
500492,Ethena token FDV between 12.5b and 15b one day after launch?,ethena-token-fdv-between-12pt5b-and-15b-one-day-after-launch,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",9350.32,,,,"[""41956173688504548121777367731902026617432927178284450462917927982139263267582"", ""98041521854491626478592787921291652633625176225828993883114454753776516405534""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500493,Ethena token (FDV) more than 15 billion a day after launch?,ethena-market-cap-fdv-more-than-15-billion-a-day-after-airdrop,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",19327.08,,,,"[""105671562681304975737694406114844118741183063728574891261803548962045235154288"", ""76311910622603499682169162998882057697953284059040653909208870827506931171277""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500560,"Ethereum above $3,500 on April 5?",will-eth-hit-3500-by-april-5,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",37656.27,,,,"[""1073525749668368667362110857839542025034504936187749432356704013124653881888"", ""17711207509617475284450291708936484987785148111510738538030277502615439502678""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500591,Ethena crash in 2024?,ethena-crash-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",314751.299607,,2024-12-31,,"[""50270105783241557389220005566863321408339593629955890662909114123915169656532"", ""52633766945897974159061375153294886442084956466562863680547266835282064762301""]",True,,True,0.001,-0.003,1,,0.001,Yes,0.0,No,100.0,,
500634,Ethena USDe flips USDC market cap in 2024?,ethena-usde-flips-usdc-market-cap-in-2024,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",659293.833661003,,2024-12-31,,"[""16089499524884102217488163009952181975831924697719304041058749744758732182519"", ""47201264070568021050874262489052952656042980718598962047549758857455200933133""]",True,,True,0.003,,1,,0.003,Yes,0.0,No,100.0,,
500764,"Ethereum above $3,500 on April 12?",ethereum-above-3500-on-april-12,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",39574.46,,,,"[""44253854958492713553253814780104531772163226054635459256820336247918938502725"", ""27650658421077269806880454147062934364531703363457815934962972930925905518417""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500798,Ansem FriendTech keys >10 ETH by Friday?,ansem-friendtech-keys-10-eth-by-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",8218.23,,,,"[""33151191092355688953218326855270416648851482779191712553202315435186399630367"", ""88655575081374444143517995769308950927502700167063816868856021956053804446182""]",True,,True,1,0,0,0,1,Yes,0.0,No,100.0,,
500810,UFC 300: Justin Gaethje vs Max Holloway,ufc-300-justin-gaethje-vs-max-holloway,,,,,True,True,"[""Gaethje"", ""Holloway""]","[""0"", ""1""]",16418.79,,,,"[""41217925846103762817681384267256468004584935731712760611902068575690692613705"", ""111797847409528917521997185840079036469625991421812178262645440634586655463917""]",True,,True,1,0,0,0,1,Gaethje,0.0,Holloway,100.0,,
500942,"Ethereum above $3,000 on April 19?",ethereum-above-3000-on-april-19,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",24462.72,,,,"[""66102412787328760584500525136067628197442830501992495833148064453700342319540"", ""61605665050406760273301908147757194861946892604679619896542381717550460336572""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
